Name,SMILES
dds5_enamine151,Cc1nn(C)c(C)c1CNC(=O)C1CCCCN1Cc1cccnc1
dds5_enamine152,CN(C)CCN1CCN(CC1)C(=O)Cc1ccn(n1)c1ccccc1
dds5_enamine153,CN(CC1CCN(Cc2ccccc2)C1)C(=O)c1cccnc1
dds5_enamine154,CS(=O)(=O)c1ccc(CNC(=O)N2CCCCC2CN2CCOCC2)cc1
dds5_enamine155,CC(NC(=O)N1CCN(CC2CCCCC2)CC1)c1cnn(C)c1
dds5_enamine156,OCC(F)(F)CNc1ncnc2sc3CCCc3c12
dds5_enamine157,Cc1nn(C)c(C)c1CNC(=O)Nc1ccc(F)cc1F
dds5_enamine158,COCc1nc2CCC(Cn2n1)NC(=O)CN1CCCCCCC1=O
dds5_enamine159,COc1ccc(CNC(=O)c2ccccc2OC(F)F)c(F)c1
dds5_enamine160,CC(C)COc1ccc(NC(=O)N2CCNC(=O)C2C)cn1
dds5_enamine161,COc1ccc(cc1)n1nc(cc1C)C(=O)N1CCOC(C1)C(C)(C)C
dds5_enamine162,CCC1N(CCNC1=O)C(=O)c1cncc(CC)c1
dds5_enamine163,CC1(Cc2ccccc2)CCCN1C(=O)c1cnc2[nH]c(=O)[nH]c(=O)c2c1
dds5_enamine164,Cn1cc(CC2CCN(C2)C(=O)c2ccnn2CC(F)F)cn1
dds5_enamine165,Cc1ccc(cc1C)C1(CNC(=O)c2cc[nH]n2)CCC1
dds5_enamine166,Cc1nnc(o1)c1cccc(NC(=O)c2c[nH]c(=O)cc2C)c1
dds5_enamine167,CCc1cc(cc(=O)[nH]1)C(=O)N[C@@H]1CC[C@@H](C1)C(=O)OC
dds5_enamine168,CN1CC(NC(=O)c2c[nH]c(=O)c3ccccc23)c2ccccc2C1
dds5_enamine169,CC(CCC1CC1)NC(=O)c1cc(C)n[nH]1
dds5_enamine170,COc1ccc2CCC(C(=O)NCc3ccncc3C)c2c1
dds5_enamine171,Cn1cccc(C(=O)NCC2(O)CCC2)c1=O
dds5_enamine172,Cn1cc(cn1)N1CCN(CC1)C(=O)Cc1ccc2OCOc2c1
dds5_enamine173,Cn1nc(cc1S(=O)(=O)N(CCO)c1cccc(F)c1)C1CC1
dds5_enamine174,OC(c1cnn(CC(=O)NCC2CC2)c1)c1ccccc1
dds5_enamine175,Cc1ccsc1S(=O)(=O)N[C@@H]1CC[C@H](CC(=O)O)C1
dds5_enamine176,CC1(CNC(=O)Nc2cccc(c2)c2noc(n2)C2CC2)CCCN1
dds5_enamine177,CN(C(=O)c1c(Cl)cccc1OCC1CC1)c1ncccn1
dds5_enamine178,COCc1nc(CNC(=O)N2CCCC2)no1
dds5_enamine179,O=S(=O)(NCCc1cnoc1)c1ccc2CCCc2c1
dds5_enamine180,Cc1ncoc1CNS(=O)(=O)N1CCCOCC1
dds5_enamine181,Cc1cc(C2OCCO2)c(C)cc1CNCCOC1CCCCO1
dds5_enamine182,Clc1ccnc(NC2CCN(CC2)c2cccnn2)c1
dds5_enamine183,Nc1ccnc(c1)c1nc(cs1)C1CCOC1
dds5_enamine184,CNCC1CCCN(C1)C(=O)c1ccnc2cc(Cl)ccc12
dds5_enamine185,CCOC(=O)c1nc(CCNC(=O)c2cnsn2)sc1C
dds5_enamine186,CN(C)c1ccc(NC(=O)CSc2nc(O)cc(n2)c2ccccc2)cc1
dds5_enamine187,CN1C[C@@H]([C@H](C1)c1cccnc1)C(=O)O
dds5_enamine188,CCN1[C@@H]([C@H](CC1=O)C(=O)N(C)CC1(C)COC1)c1nccn1C
dds5_enamine189,FC(F)(F)c1ccccc1CC(=O)N1CCC2(CC1)NC(=O)CO2
dds5_enamine190,CN1CCN(CC21CCOC2)c1ncc(C)cc1Br
dds5_enamine191,OC(CNCc1cc2OCCCn2n1)C1CC1
dds5_enamine192,CCC1(CNC(=O)c2cccnc2OCCO)CCC1
dds5_enamine193,NC(=O)[C@@H]1CN(C[C@H]1C(F)(F)F)C(=O)C1CCCc2[nH]ncc12
dds5_enamine194,Cc1nccc(N[C@@H]2COCC[C@@H]2NC(=O)c2cccs2)n1
dds5_enamine195,CCOC(=O)c1sc(N)cc1C1CC1
dds5_enamine196,OC(=O)c1cnc2c(Br)cccn12
dds5_enamine197,Cn1ncc(c1C(=O)O)S(=O)(=O)N
dds5_enamine198,CC1COCCC1CNS(=O)(=O)C
dds5_enamine199,CC(C)(C)NC(=O)c1ccc(Cl)nc1
dds5_enamine200,Cc1nc(ccc1Br)N1CC[C@H](O)C1
dds5_enamine201,CC1CNc2ccc(cc2O1)C(=O)O
dds5_enamine202,Clc1ccc(Cn2ccnc2)c(Cl)n1
dds5_enamine203,O=C(N1CCC(=O)CC1)c1ccccn1
dds5_enamine204,Cl.CC(N)Cc1nc(no1)c1ccccc1
dds5_enamine205,Cc1noc(C)c1CC(=O)NCC(=O)O
dds5_enamine206,Cn1cc(cn1)C(=O)N1CCC(O)CC1
dds5_enamine207,OC(=O)c1cc(=O)c2cc(O)ccc2o1
dds5_enamine208,CC1(C)CCc2cc(ccc2O1)C(=O)O
dds5_enamine209,Cc1c(CNc2cnccn2)cnn1C
dds5_enamine210,CC(C(=O)O)C(=O)NCc1csc(=O)[nH]1
dds5_enamine211,CCSc1nc(NC)c2ccccc2n1
dds5_enamine212,C1COCC(C1)Nc1ncnc2sccc12
dds5_enamine213,COc1ccc(cn1)c1cnc(N)cc1C
