Name,SMILES
psl_enamine61,Cl.CNc1nc(NCc2ccccc2)c2ccccc2n1
psl_enamine62,Cc1cc2ncn(c3ccc(cc3C#N)[N+](=O)[O-])c2cc1C
psl_enamine63,Cl.CC(C)NCC(O)COc1cccc2ccccc12
psl_enamine64,Clc1ccc(cc1)C(=O)N1CCCCC(Sc2nnc(o2)c2ccc3OCOc3c2)C1=O
psl_enamine65,CCn1cnc2n(Cc3ccccc3)c(=O)n(Cc3cccc(c3)[N+](=O)[O-])c(=O)c12
psl_enamine66,CCn1c2ccccc2c2cc(NC(=O)c3cccc(OC)c3OC)ccc12
psl_enamine67,Clc1cnn(CC(=O)N2CCc3ccccc23)c(=O)c1Cl
psl_enamine68,CC(=NNC(=O)Cc1ccc(F)cc1)c1ccccn1
psl_enamine69,Cl.FC(F)(F)c1ccc(cc1)C1CCNCC1
psl_enamine70,COCCn1c(C)cc(C(=O)COC(=O)c2cc3CCCc3s2)c1C
psl_enamine71,CN(C)S(=O)(=O)c1ccc2oc(SCC(=O)Nc3ccccc3F)nc2c1
psl_enamine72,[O-][N+](=O)c1ccc(Oc2cccc(F)c2)c2ccncc12
psl_enamine73,[O-][N+](=O)c1ccc(Oc2ccc(F)cc2)c2ccncc12
psl_enamine74,Cc1ccc(NC(=O)Cc2nc(CSc3nnc(o3)c3ccc4OCOc4c3)cs2)cc1
psl_enamine75,Cn1c(nc2ccccc12)C(F)(F)F
psl_enamine76,COc1ccc(CC(=O)Nc2nc3ccc(OC)cc3s2)cc1
psl_enamine77,Cc1ccc(OCC(=O)c2c(N)n(C)c(=O)n(C)c2=O)c(n1)[N+](=O)[O-]
psl_enamine78,Fc1ccc(F)c(NS(=O)(=O)c2ccc(Cl)cc2)c1
psl_enamine79,CCOc1ccc(NC(=O)COC(=O)COc2cccc3CC(C)(C)Oc23)cc1
psl_enamine80,[O-][N+](=O)c1ccccc1C(=O)Nc1nc(cs1)c1ccccn1
psl_enamine81,COc1ccc2c(C)cc(SCc3c(C)noc3C)nc2c1
