Name,SMILES
dds1_enamine86,OC(=O)CCN(C1CCCC1)S(=O)(=O)c1cncc(C#N)c1
dds1_enamine87,CN(CC(O)CN1C(=O)CC2(CCc3ccccc23)C1=O)C1CC1
dds1_enamine88,COc1ccc(cc1)C1CCCN1C(=O)Nc1ccnc(C)n1
dds1_enamine89,CN(C)c1cccc(CNC(=O)C(Cc2ccccc2)n2nnnc2C)n1
dds1_enamine90,CC1(C)CCN(CC1)C(=O)CCc1nc(no1)c1ccncc1
dds1_enamine91,O=C(CCN1CCCNC(=O)C1Cc1ccccc1)N1CCOc2ccccc12
dds1_enamine92,CCN1CCN(CC1)C(=O)c1cc2cc(Br)ccc2oc1=O
dds1_enamine93,NC(=O)C1CCN(C1)C(=O)c1cc(n[nH]1)c1cccs1
dds1_enamine94,CN(C)c1ccc(cc1)C1(CC1)C(=O)N1CC(C1)n1cncn1
dds1_enamine95,Cc1cc(CNC(=O)N2CCCC2c2ccccc2)no1
dds1_enamine96,FC(F)(F)CN1CCN(CC1)C(=O)NCC1COCCO1
dds1_enamine97,Cn1ccc(n1)S(=O)(=O)Nc1cccc(c1)C(=O)O
dds1_enamine98,FC1(F)CCC(CC1)C(=O)NS(=O)(=O)c1cnccn1
dds1_enamine99,Cc1cc(C)n(Cc2ccc(cc2)C(=O)N2CCC(CO)C2)n1
dds1_enamine100,Cc1cc(nn1c1ccccc1)C(=O)Nc1ccc(OC(F)F)c(F)c1
dds1_enamine101,CCC(NCC(O)c1ccc(Cl)cc1)c1ccc(OC)cc1
dds1_enamine102,Cc1oc(C)c(c1C(=O)NCC(C(=O)N1CCOCC1)c1ccccc1)S(=O)(=O)N
dds1_enamine103,CC(C)N1CCN(CC1)C1CCN(CC1)C(=O)C(C)Oc1cccc(F)c1
dds1_enamine104,COc1cccc(c2nc(no2)c2ccncc2)c1F
dds1_enamine105,CC1CCC(N1S(=O)(=O)c1ccc2OCOc2c1)C(=O)O
dds1_enamine106,FC(F)CN(CC1CCC1)C(=O)c1cc(Cl)c2OCCCOc2c1
dds1_enamine107,C1CN(CCN1)c1nc(c2ccccc2)c2ccccc2n1
dds1_enamine108,CCC(C)n1ncc(C(=O)Nc2ccnc(OCCN(C)C)c2)c1C1CC1
dds1_enamine109,CCCn1ncc(C(=O)NCC2CCN(C2)c2ccccc2)c1C1CC1
dds1_enamine110,COc1ccc2c(=O)n(CC(=O)N3CCN(CC3)C(=O)C3CC3)cnc2c1
dds1_enamine111,CCn1cc(nc1C)S(=O)(=O)N1CCCN(CC1)C(=O)C(C)C
dds1_enamine112,CC(C)c1ccc(Cl)c(c1)S(=O)(=O)N(C)C(C)C(=O)O
dds1_enamine113,CC(=O)NC1CCC(CC1)NCc1ccc2n(C)c(=O)oc2c1
dds1_enamine114,OCCC1COCCN1C(=O)c1ccc(cc1)c1nc(n[nH]1)C1CC1
dds1_enamine115,Cn1cc(ccc1=O)C(=O)NS(=O)(=O)CC1CCCCO1
dds1_enamine116,CN1CCC(N2CCC(CC2)NC(=O)Cc2coc(n2)c2ccc(Cl)cc2)C1=O
dds1_enamine117,CS(=O)c1nncn1Cc1nc(N)c2c3CCCCc3sc2n1
dds1_enamine118,CN(Cc1ccc(Cl)cc1)C(=O)CCc1nc(no1)c1nnc[nH]1
dds1_enamine119,O=C(NCCN1CCOCC1)N1CCCOC(C1)c1ccccc1
dds1_enamine120,CS(=O)(=O)c1ccc(nc1)N1CCCC(Cn2ccnn2)C1
dds1_enamine121,O=C(N1CCC2(CCC2)CC1)c1cnn2ncccc12
dds1_enamine122,COc1cc(OC)nc(NCc2ccnc(c2)N2CCCC(O)C2)n1
dds1_enamine123,CCS(=O)(=O)N1CCN(CC1)c1cc(C)nc(C)n1
dds1_enamine124,CC1CN(CCN1S(=O)(=O)C)c1ncnc2nc[nH]c12
dds1_enamine125,CN1N=C(CCC1=O)C(=O)NC(C(=O)O)c1ccc(Cl)cc1
dds1_enamine126,Cc1cc(C(=O)Nc2ccc(OCC(=O)O)c(Cl)c2)c(C)[nH]1
dds1_enamine127,CC(C)C1CN(CCO1)C(=O)NCCC1(O)CCOCC1
dds1_enamine128,Brc1ccc(cc1)C(=O)N1CCC(=O)Nc2ccncc12
dds1_enamine129,Cc1n[nH]c2ncc(NCc3cc(C)ccc3F)cc12
dds1_enamine130,COC(=O)c1cccc(NC(=O)CNC2(CCCCC2)C(=O)N)n1
dds1_enamine131,CNC(=O)C1CCCN(C1)C(=O)Nc1sc(C)nc1CC(C)C
dds1_enamine132,COc1nn(C)cc1NC(=O)N1CCC(Cc2ccccc2)C1
dds1_enamine133,CC1CN(C(=O)Nc2ccnn2c2nc(C)cc(C)n2)C(C)(C)C1
dds1_enamine134,O=C(NC1CCCN(C1)c1cccnn1)C1CCOC1c1cccnc1
dds1_enamine135,Cc1cc(c(C)o1)S(=O)(=O)N(CC(=O)O)Cc1cccnc1
dds1_enamine136,COCCC1(CNC(=O)Nc2cccc(c2)n2ccnn2)CC1
dds1_enamine137,CCc1nnc(o1)C1CC(O)CN1C(=O)C1CC1c1ccc(Cl)cc1Cl
dds1_enamine138,CCNS(=O)(=O)c1ccc(CNC(=O)C2(CC2)C(=O)O)cc1
dds1_enamine139,CCCn1nccc1NC(=O)NC1CCCN(C1)c1cc(C)nn1C
dds1_enamine140,NC(=O)CSc1nc(nc2CCCCc12)c1ccccc1
dds1_enamine141,CN(Cc1nc2ccccc2[nH]1)C(=O)C1=C(C)OCC1
dds1_enamine142,OC(=O)CC1CCCCN1C(=O)c1cccc2ccsc12
dds1_enamine143,Cc1cc(NC(=O)NC2CC(C)(F)C2)ccc1c1ccncc1
dds1_enamine144,CC1CN(CC(C)N1CCO)C(=O)NCC1CCOC2(CCC2)C1
dds1_enamine145,O=c1[nH]c2ccc(cc2o1)S(=O)(=O)N1CCOC2(CCCC2)C1
dds1_enamine146,CCOc1ccc(cc1)c1noc(n1)C12CNCC1COC2
dds1_enamine147,CC1CCCN(CC1)C(=O)c1cccc(c1)n1cc[nH]c1=O
dds1_enamine148,OC(=O)c1csc(CN2CCCC2Cc2ccc(F)cc2)n1
dds1_enamine149,N#Cc1cncc(n1)N1CCCC(C1)c1ccncc1
dds1_enamine150,CNc1ncnc2cc(ccc12)C(=O)N1CCN(CC(=O)N2CCCCC2)CC1
dds1_enamine151,Oc1nc(no1)c1cccc(c1)C(=O)N1CCC(CC1)c1nnc2CCCn12
dds1_enamine152,O=C(N1CCC(CC1)N1CCOC1=O)c1cc(=O)[nH]c(n1)C1CC1
dds1_enamine153,Cc1cc(nc(n1)C(=O)NCC1(CC1)C(=O)O)C(F)(F)F
dds1_enamine154,CC1CCCN(C1C)C(=O)Cc1csc(NCC(F)F)n1
dds1_enamine155,OC(=O)C1CCCCN1C(=O)c1sc2ncccc2c1Cl
dds1_enamine156,CCOc1ccccc1CCNC(=O)C1CCc2nc(C)nn2C1
dds1_enamine157,Cc1cccc2oc(cc12)C(=O)NCC1(CF)CCOCC1
dds1_enamine158,CN(Cc1cc([nH]n1)c1ccccc1)C(=O)C1(O)CCCC1
dds1_enamine159,CCc1ccc(cc1)C(NC(=O)N1CC2(C1)NC(=O)NC2=O)C(C)C
dds1_enamine160,NC(=O)N1CCN(CC1)c1ncnc2scnc12
dds1_enamine161,Oc1ccc(cc1)n1cc(CNS(=O)(=O)C2CC2)nn1
dds1_enamine162,FC(F)C1Oc2ccccc2CC1c1nc(no1)c1nnc[nH]1
dds1_enamine163,Cn1ccc(n1)c1noc(n1)C1CCN1C1CCCC1
dds1_enamine164,CC(O)C(=O)N1CCN(CC1)C(C)(CO)c1ccc(Br)cc1
dds1_enamine165,COCCS(=O)(=O)NCc1nc2c(F)c(F)ccc2[nH]1
dds1_enamine166,OC1CCN(CC1)C(=O)Nc1cc(on1)c1cccs1
dds1_enamine167,CCC(C)(C)CNC(=O)N1CCS(=O)(=NS(=O)(=O)C)CC1
dds1_enamine168,CC1Cc2c(n[nH]c2C(C)O1)C(=O)NCc1c(C)cc(C)[nH]c1=O
dds1_enamine169,FC(F)(F)c1cc(NC(=O)N2CCN(CC2)C2CCC2)ncn1
dds1_enamine170,O=C(NC1C2Cc3ccccc3C12)C1CC(=NO1)C1CC1
dds1_enamine171,OC(=O)C1CC(CS1)NC(=O)C1CCN(CC1)C(=O)N1CCCC1
dds1_enamine172,OC(=O)C1(CC1)C(=O)N1CCOC(C1)c1cccc(OC(F)F)c1
dds1_enamine173,CCC1(CO)CCN(CC1)c1nc(no1)c1ccc(C)cc1
dds1_enamine174,CC(C)n1cnnc1CNC(=O)c1ccc2CCCCc2c1
