Name,SMILES,Affinity
hll_enamine97380,Cc1ccc2nc(cc(C(=O)N3CCOC(C3)C(=O)O)c2c1)C1CC1,-8.486
hll_enamine169293,CC(C)C(Nc1ccc2nnc(n2n1)C(F)(F)F)c1ccc2OCCOc2c1,-8.486
brd_enamine9476,Cc1ccc(cc1NC(=O)c1ccco1)C(=O)Nc1nc2c(C)cccc2s1,-8.486
hll_enamine339523,O=C(CN1C(=O)COc2ccccc12)N1CCCC1c1ccc2OCCCOc2c1,-8.486
brd4_chemdiv2748,S1(=O)(=O)C(=CN(c2c1cccc2)c1ccc(cc1)CC)C(=O)c1c(cc(cc1)C)C,-8.486
hll_enamine267635,Cc1nn(C2CCS(=O)(=O)C2)c2ncc(cc12)c1ccccc1CO,-8.486
hll_enamine449666,Fc1cccc(c1)c1nc(CC(=O)Nc2cccc3ncccc23)cs1,-8.486
hll_enamine38336,Cc1noc(n1)[C@@H]1CC[C@H](CNCc2ccc3OC(C)(C)Cc3c2)O1,-8.486
hll_enamine414840,CCn1cnnc1C1CCN(CC1)C(=O)C1CC1c1ccccc1,-8.486
hll_enamine228841,CC1Oc2ccc(NC(=O)c3ccc4OCCCOc4c3)cc2NC1=O,-8.486
hll_enamine358732,Fc1cccc(F)c1C(=O)NCC1(CCOCC1)c1ccccc1,-8.486
hll_enamine123483,O=C(Nc1ccc2OCOc2c1)C(Cc1ccccc1)NC(=O)c1ccco1,-8.486
hll_enamine139904,CCn1cc(NC(=O)c2nn(c3CCCc23)c2ccc(C)cc2C)ccc1=O,-8.486
hll_enamine243970,NC(=O)COc1cccc(CNC(=O)c2nn(c3CCCc23)c2ccccc2)c1,-8.486
hll_enamine216317,CC1(C)CC(NC(=O)Cc2ccn(n2)c2ccccc2)c2ccc(F)cc2O1,-8.486
hll_enamine389446,Cc1cc(C)cc(c1)C1CCN(C1)C(=O)c1cc(ccc1F)N1CCCC1=O,-8.486
hll_enamine231644,O=C(Nc1cccc(c1)c1nnc2CCCCCn12)C1=CC=C2N=NN=C2C1,-8.486
hll_enamine96561,OC(=O)c1cccc(CNC(=O)CCN2C(=O)CCc3cc(F)ccc23)c1,-8.486
hll_enamine254537,Cc1sc(NC(=O)c2cccc(c2)N2CCNC2=O)nc1c1ccc2CCCc2c1,-8.486
brd4_chemdiv4181,N1(C(Oc2c(-c3c1cccc3)nnc(n2)SCC=C)c1c(OCCC)cccc1)C(=O)C,-8.486
hll_enamine459670,CC(NC(c1ccccc1)c1ccccc1)C(=O)Nc1cc(C)on1,-8.485
hll_enamine236018,Cc1nc(C)c(s1)C(=O)N1CCN(CC1)C(c1ccc(F)cc1)c1ccc(F)cc1,-8.485
CHEMBL4857098,CNC(=O)c1cc(C(=O)N[C@H]2[C@@H]3C[C@@H](O)C[C@@H]32)cc(C(OC)c2ccccc2)n1,-8.485
hll_enamine454510,Cc1cc(c(C)s1)c1cc(C(=O)OCC(=O)N2CCCCC2)c2c(C)noc2n1,-8.485
hll_enamine302678,OC(=O)CCC1CCCN(C1)C(=O)c1nn(ccc1=O)c1cccc(F)c1,-8.485
hll_enamine151138,O=C(NC(c1ccccc1)c1cccc2ccccc12)C1CC21CCOCC2,-8.485
hll_enamine72094,CC1N(CCn2cnnc12)C(=O)c1nnn(c1C)c1ccc(cc1)c1ccccc1,-8.485
hll_enamine255298,Cc1cc(nn1c1ccc(Cl)cc1Cl)C(=O)NC(C(=O)O)c1ccccc1,-8.485
hll_enamine206333,O=C(Cc1coc2cc3CCCc3cc12)Nc1ccc2OCCCOc2c1,-8.485
hll_enamine198944,NC(=O)c1cccc(CN[C@H]2CCCO[C@@H]2c2ccncc2)c1,-8.485
hll_enamine210583,CC(NC(=O)c1c(C)nn(c1C)c1ccc(F)cc1)c1ccc2OCCOc2c1,-8.485
hll_enamine66522,CC1Oc2ccccc2N(CCc2nc(no2)c2ccc(C)c(F)c2)C1=O,-8.485
hll_enamine232792,Cc1cc(NC(=O)c2cc3CCC(=O)Nc3cc2F)nn1c1cc(C)cc(C)c1,-8.485
hll_enamine236127,CC(NC(=O)Nc1ccc(C)c(c1)n1cnnn1)c1cc(C)ccc1C,-8.485
hll_enamine222467,O=C(Nc1ccc2NC(=O)Cc2c1)c1ccccc1OCc1cccnc1,-8.485
hll_enamine278841,Cc1ccc2ccccc2c1Cn1cnc2ccc(cc2c1=O)[N+](=O)[O-],-8.485
brd_enamine2016,Cc1ccccc1C1C=C(Nc2ncnn12)c1ccc(Cl)cc1,-8.485
hll_enamine263547,O=C(N1CCC(CC1)c1ccccc1)c1cccc2OCCOc12,-8.485
hll_enamine356241,CCN(CC1COc2ccccc2O1)c1ccc2nnc(n2n1)C(F)(F)F,-8.485
hll_enamine363817,Fc1ccc(cc1)c1nnc(CN2CCCCC2Cn2cncn2)o1,-8.485
hll_enamine188597,CC(NC(=O)NC1C(C)CCNC1=O)c1ccccc1n1cccn1,-8.485
hll_enamine68340,NC(=O)c1noc(n1)C1CCCN1c1nc2cc(F)ccc2o1,-8.485
hll_enamine321955,CC(Oc1ccccc1)C(=O)NC(CN1CCCC1=O)c1cccc(c1)C(F)(F)F,-8.485
hll_enamine256398,Cc1ccc(o1)C1=NN=CC1CNCc1ccc(cc1)N1CCCCC1=O,-8.485
hll_enamine187617,CN(C1CCCN(C1)c1cccnn1)c1nc2ccccc2o1,-8.485
hll_enamine175215,O=C(Cc1cnc2-c1ccc[nH]2)N1CCCC1c1ccc2OCOc2c1,-8.484
hll_enamine402703,Clc1cc(Cl)cc(c1)N1CC(CC1=O)C(=O)N1CCOCC2(CCOCC2)C1,-8.484
brd4_chemdiv2148,S(=O)(=O)(c1cc(c2c(c(no2)C)C)ccc1C)Nc1cc(C(=O)C)ccc1,-8.484
hll_enamine218470,CCCn1c(cc2ccccc12)C(=O)N1CC(Oc2ccccc12)C(=O)N(C)C,-8.484
hll_enamine51533,O=C(Nc1cccc(c1)c1nnc[nH]1)C1=NN=C2CCCCCC12,-8.484
hll_enamine254230,CCC(Cc1ccccc1)N(C)c1nn2c(C)nnc2c2ccccc12,-8.484
hll_enamine263012,COc1cc(CNc2ccc(cc2C)C(=O)N2CCCCC2C)cc2OCCOc12,-8.484
hll_enamine228924,Cc1noc(n1)C1(CCOCC1)NC(=O)Nc1ccnc(Oc2ccccc2)c1,-8.484
hll_enamine99795,Cc1nc(Cc2noc(n2)c2cc(nc3onc(C)c23)C2CC2)no1,-8.484
hll_enamine20824,Cc1noc(n1)C1CCCN(C1)C(=O)c1ccc(Br)cc1F,-8.484
hll_enamine92728,Cc1noc(n1)C(NCc1cccc(C)c1C)C1CCOCC1,-8.484
hll_enamine325443,Cc1ncc2CCN(Cc3cc(F)cc4cccnc34)Cc2n1,-8.484
hll_enamine138524,Cc1ccc(o1)c1nc(C)c(s1)C(=O)NC1=CC=C2C=NN=C2C1,-8.484
hll_enamine21310,Cc1cc(CNC(=O)N2CC(C)(C)CC2c2ccccc2)no1,-8.484
hll_enamine379790,COc1ccccc1N1CCN(CC1)C(=O)C1CCCCN1C(=O)C,-8.484
hll_enamine243363,Cc1cc(NC(=O)CNc2cc(cc(F)c2C)C(=O)N)no1,-8.484
hll_enamine422627,CC(C)n1ncc2c(cc(nc12)c1ccccc1)C(=O)N(C)c1c(C)noc1C,-8.484
hll_enamine259813,CCC1CN(Cc2nnc(o2)c2ccc(C#N)cc2)c2ccccc2O1,-8.484
hll_enamine134150,COC(=O)C1=NC(=C(C(=O)NC(C)c2ccc3ccccc3c2)C1C)C,-8.484
hll_enamine23520,Cc1nsc(n1)N1CCN(CC1)C(=O)c1cccc(OCC2CCCO2)c1,-8.484
hll_enamine194440,COc1cccc2cc(oc12)C(=O)Nc1cccc(c1)c1nnn[nH]1,-8.484
hll_enamine83744,Clc1cccc2C(CCCOc12)NC1CCN(CC1)c1ncccn1,-8.484
hll_enamine124559,Clc1ccccc1c1noc(CS(=O)Cc2cccc3ccccc23)n1,-8.484
hll_enamine207997,O=C(NC1CCOc2ccccc12)c1ccc2NC(=O)COc2c1,-8.484
hll_enamine301013,Brc1cncc(c1)C(=O)NCc1cccnc1n1cccn1,-8.484
hll_enamine209878,Fc1ccccc1c1cc(no1)C(=O)NCc1cccnc1n1cccn1,-8.483
hll_enamine445069,OC(=O)c1c2CCCC(=Cc3cccnc3)c2nc2ccccc12,-8.483
hll_enamine409030,CN(C(=O)C1COc2ccccc2C1)c1cc(C#N)c2ccccc2n1,-8.483
hll_enamine144822,Cc1ccc(nn1)n1nccc1NC(=O)c1cccc(c1)C(C)(C)C,-8.483
hll_enamine356217,O=C(NCC1CCc2ccccc2C1)c1cccc2OCOc12,-8.483
brd_enamine11876,Fc1ccc(cc1C#N)C(=O)NC[C@@H]1CCCO[C@H]1c1ccn[nH]1,-8.483
hll_enamine193228,CC1CC(=O)N(C)c2ccccc2N1C(=O)Cc1ccccc1F,-8.483
hll_enamine342207,Cc1nc(no1)C1(CCCCC1)NC(=O)c1cc(F)cc(F)c1,-8.483
hll_enamine209136,Cc1ccc(cc1F)C(=O)Nc1ccc2ccccc2n1,-8.483
brd_enamine11244,Oc1ccc(cc1)n1nnnc1SC(C(=O)Nc1ccc(F)cc1)c1ccccc1,-8.483
hll_enamine57580,CNC(=O)C1CCC(CC1)Nc1nc(N)nc2CCCCc12,-8.483
hll_enamine417679,CCN1CCN(CC1)c1ccccc1NC(=O)c1ccc2SCC(=O)Nc2c1,-8.483
hll_enamine145298,Cc1noc2nc(C)cc(C(=O)N3CCN(CC3)c3ccc(cc3Cl)C(F)(F)F)c12,-8.483
hll_enamine313014,CC1Sc2ccc(cc2NC1=O)C(=O)NCc1c(C)nn(c1C)c1ccccc1,-8.483
hll_enamine103745,Fc1ccccc1c1noc(CNC2C(=O)NCC32CCOCC3)n1,-8.483
hll_enamine454677,[O-][N+](=O)c1ccc2C(=O)N(Cc3cccc4ccccc34)C(=O)c2c1,-8.483
hll_enamine265150,COc1ccc(NC(=O)C)cc1NC(=O)N[C@@H]1[C@H](O)Cc2ccccc12,-8.483
brd_enamine9627,CCN1C/C(=C/c2cccc(F)c2)/c2nc3ccccc3c(C(=O)O)c2C1,-8.482
brd4_chemdiv517,S1(=O)(=O)N=C(c2c1cccc2)N(c1cc(ccc1)C)CCOC(=O)Cn1c(=O)c2c(nc1)cccc2,-8.482
hll_enamine118851,O=C(N1CCOC(C1)c1ccccc1)c1ccc2NC(=O)CCc2c1,-8.482
hll_enamine62814,O=C(Nc1nc(cs1)c1ccccc1)C1OCCc2ccccc12,-8.482
hll_enamine38730,CC(=O)Nc1ccc(F)c(c1)C(=O)Nc1cccc(c1)c1ncc[nH]1,-8.482
hll_enamine380883,CC1Oc2ccc(NC(=O)c3cc(C)n(n3)c3cccc(Cl)c3)cc2NC1=O,-8.482
hll_enamine39942,CC(C(=O)Nc1cccc2oc(nc12)C(F)(F)F)c1cccnc1,-8.482
hll_enamine68269,CCCc1noc2nc(cc(C(=O)Nc3cccc(n3)C(=O)N)c12)C1CC1,-8.482
brd4_chemdiv840,c1(c2c(oc(=O)c1)cc(OCc1cc(Cl)ccc1)cc2)c1ccccc1,-8.482
brd_enamine13903,CC(NC(=O)c1cc(nc2ccccc12)c1ccncc1)c1ccc(cc1)S(=O)(=O)N,-8.482
hll_enamine64221,Fc1ccc(CC2CN(C2)C(=O)C2CCCC3=NN=CC23)c(F)c1,-8.482
brd_enamine6720,OCc1cccc(NC(=O)c2ccc3ccccc3c2)c1,-8.482
CHEMBL4080666,COC(=O)c1ccc(Oc2ccccc2)c(-c2[nH]c(C)c3c2CCCC3=O)c1,-8.482
hll_enamine187258,Cc1cc(C(=O)N2CCOCC3(CC3)C2)c2nccc(C)c2c1,-8.482
hll_enamine410446,Cc1cc2occ(CC(=O)N3CCN(CC3)c3ncccn3)c2cc1C,-8.482
hll_enamine347896,Clc1cccc(c1)C1(CCOCC1)c1nc(no1)C1=CCC(=O)N=C1,-8.482
hll_enamine6627,CC(NC(=O)c1ccc2NC(=O)C(C)(C)c2c1)c1ccc(C)cn1,-8.482
hll_enamine347498,Clc1ccc(NS(=O)(=O)c2cc(ccc2Cl)C(=O)Nc2ccncc2)cc1,-8.482
hll_enamine321978,Cc1ccc(NC(=O)C(N2CCN(CC2)c2ncccn2)c2ccccc2)cc1Cl,-8.481
hll_enamine258794,C[C@H]1[C@H](CCCN1C(=O)CCc1cccc(F)c1F)c1nnc(C)o1,-8.481
hll_enamine450207,O=C1CC(=Nc2n(nc(C3CCCC3)c12)c1ccccc1)c1cccnc1,-8.481
hll_enamine56046,Cc1cccc(c1)C1=CCN(CC1)S(=O)(=O)c1cn(C)nc1C(F)(F)F,-8.481
hll_enamine184482,O=C(NC(c1ccccc1)c1ccccc1)C1CN(Cc2ccco2)C(=O)C1,-8.481
brd4_chemdiv2081,S1(=O)(=O)C(=CN(c2c1ccc(c2)F)c1cc(C#N)ccc1)C(=O)c1ccc(cc1)C,-8.481
hll_enamine420944,Cc1ccc(cc1C(=O)Nn1cnc2ccccc12)S(=O)(=O)N,-8.481
hll_enamine62523,Cc1ccc(cc1)C(=O)N1CCN(Cc2nnnn2c2ccccc2)CC1,-8.481
hll_enamine403387,Cn1cc(c2nnc(N3CCCOCC3)n2CCc2ccccc2)c2ccccc12,-8.481
hll_enamine94203,O=C(N1CCCCC1)c1cccc(COc2ccccc2C#N)c1,-8.481
brd4_chemdiv3615,S(=O)(=O)(c1cc(c2c(onc2C)C)ccc1C)Nc1c(Cl)cccc1,-8.481
brd4_chemdiv2676,c1(c(c2nc(no2)C)cnc2c1ccc(n2)C)Nc1c(cc(cc1)F)Cl,-8.481
hll_enamine387726,CC1Oc2ccccc2N(Cc2nc(no2)c2ccc(F)c(C)c2)C1=O,-8.481
brd_enamine634,OC(=O)C1CC(NC(=O)c2ccc3CCCc3c2)c2ccccc12,-8.481
hll_enamine260713,O=C(NC1CCC2=NN=CC2C1)C(=O)Nc1ccccc1Oc1ccccc1,-8.481
hll_enamine17018,FC(F)(F)CN1Cc2cccc(NC(=O)CCc3nc(no3)c3ccccn3)c2C1,-8.481
brd_enamine8313,Cc1sc(NC(=O)c2ccnc3ccccc23)c(C(=O)N)c1C,-8.481
hll_enamine427048,O=C1CC2CS(=O)(=O)CC2N1c1nc2c(ccc3ccccc23)s1,-8.481
hll_enamine89707,CC(C)(C)C1CN(C(=O)c2ccc(cc2)n2cnnn2)c2ccccc12,-8.481
hll_enamine15126,O=C(N[C@@H]1C[C@H]1c1ccc2ccccc2c1)NC1CCCOCC1,-8.48
hll_enamine120090,Cc1cc(NC(=O)NC2(C)CCOCC2)nn1c1ccccc1Cl,-8.48
hll_enamine138159,Cc1ccc(C(=O)N2CCC(CC2)NC(=O)C2CCCCC2)c(C)c1,-8.48
hll_enamine330326,CC(NC(=O)Nc1cc(F)cc(F)c1)c1ccc2NC(=O)Cc2c1,-8.48
hll_enamine350841,CN(C)C(=O)c1cccc(CN2CCC3(C2)OCc2ccccc32)c1,-8.48
hll_enamine286956,O=c1cc(Sc2nnnn2C2CCCCC2)c2ccccc2o1,-8.48
brd4_chemdiv1298,c12c(C(c3cc(F)ccc3)CC(=O)N1)cc1c(c2)OCO1,-8.48
hll_enamine211081,CCc1cc(N2CCN(CC2)C(=O)C)n2c3ccccc3nc2c1C#N,-8.48
hll_enamine269412,CC(C)c1onc(C)c1NC(=O)N1CCCC1c1ccc(F)c(F)c1,-8.48
brd_enamine5644,Cc1ccoc1c1[nH]nc(N)c1c1ccc2OCOc2c1,-8.48
hll_enamine133715,CN(C1CCCc2ccccc12)C(=O)CN1C(=C)c2ccccc2C1=O,-8.48
hll_enamine380182,Cc1cc(F)ccc1NC(=O)c1cccc(c1)c1ncn[nH]1,-8.48
brd_enamine219,Cc1ccc2[nH]c(cc2c1)C(=O)N1CCC2(CC1)NC(=O)NC2=O,-8.48
hll_enamine110360,Fc1cccc(c1)C(NC(=O)NC1CCCNC1=O)c1ccccc1,-8.48
hll_enamine184655,Clc1ccc2nc(cc(C(=O)NC3CCCc4[nH]c(=O)ccc34)c2c1)C1CC1,-8.48
hll_enamine99311,Cn1cc(cn1)c1nc(no1)C1CCCCCN1C(=O)Cc1ccoc1,-8.48
brd4_chemdiv1999,c12c(ncnc2onc1c1ccc(cc1)F)Nc1cc2c(OCO2)cc1,-8.48
hll_enamine4864,Fc1cccc(c1)n1nc(C(=O)Nc2cc(n[nH]2)C2CCCO2)c2CCCc12,-8.48
brd_enamine12767,Cc1nn2ncccc2c1C(=O)NC1CCc2cc(CN)ccc12,-8.48
hll_enamine328138,O=C(NCc1ccccc1CN1CCCCC1)c1cccc(Nc2ncccn2)c1,-8.48
CHEMBL4210062,COc1cc2c(cc1-c1c(C)noc1C)[nH]c1ncnc(-c3c(C)[nH]c4cnccc34)c12,-8.48
hll_enamine448238,CC(=O)N1Cc2ccccc2CC1C(=O)Nc1ccc2nc(C)sc2c1,-8.48
hll_enamine403096,CC(C)(CNC(=O)N1CCc2ccccc2C1CO)c1ccc2OCCOc2c1,-8.48
hll_enamine356277,Clc1ccc(cc1Cl)C(=O)N1CC(Oc2ccccc12)C(=O)N1CCOCC1,-8.479
brd_enamine1212,CC1CCCCC1C(=O)Nc1ccc(cc1)C1CC(=O)NC(=O)C1,-8.479
hll_enamine434132,COC(=O)c1ccc(NC(=O)C2CC(=O)Nc3ccccc23)cc1,-8.479
hll_enamine201419,O=C(Nc1cccc2cccnc12)c1ccc2CCCc2c1,-8.479
hll_enamine85694,CC1(C)CC(CC(C)(C)N1)NC(=O)c1nccc2ccccc12,-8.479
hll_enamine51833,Cc1cc(F)ccc1n1cc(nn1)C(=O)Nc1cc2CCC(=O)Nc2cc1F,-8.479
hll_enamine208224,Cc1ccnc(NC(=O)C2CCN(CC2)C(=O)Nc2cccc(F)c2)c1,-8.479
hll_enamine427176,O=C(Nc1nc(cs1)c1cccnc1)c1cc(nn1c1ccccc1)C1CC1,-8.479
hll_enamine148336,NC1CN(CC21CCC2)C(=O)Cc1ccc2cnccc2c1,-8.479
hll_enamine238249,CC(=O)N[C@@H](CC1=CN=C2CC=CC=C12)C(=O)Nc1ccc(C)c(C)c1,-8.479
hll_enamine431201,CC(C)c1noc(CN2CCC3(CC3c3nnc4CCCCCn34)CC2)n1,-8.479
hll_enamine343433,FC(F)(F)c1ccccc1C1CCCCCC1Nc1nn2c(=O)ccnc2s1,-8.479
hll_enamine326359,Cc1noc(n1)c1ccc(cc1)C(=O)N1CC(C1)c1ccccc1F,-8.479
hll_enamine402026,CC(Cc1cccc(F)c1)C(=O)N1CCC(CC1)c1nc(C)no1,-8.479
brd4_chemdiv1396,c12c(c(c(s1)C(=O)Nc1ccc(F)cc1)C)C(c1cc(F)ccc1)CC(=O)N2,-8.479
hll_enamine264550,Oc1cccc(c1)C(=O)N1CCCC(C1)c1nc(c[nH]1)c1ccccc1,-8.479
hll_enamine161002,CC(C)(Oc1ccc(Cl)cc1)C(=O)N1CCOC(C1)c1ccccc1,-8.479
hll_enamine324109,Oc1ccc(Cl)cc1NC(=O)CCn1nnc2ccccc2c1=O,-8.479
hll_enamine410141,COc1cc(NCc2cc(=O)oc3c(C)c(O)ccc23)ccc1NC(=O)C,-8.479
hll_enamine446672,Cc1cc(=O)oc2cc(OCC(=O)N3CCc4ccccc4C3)ccc12,-8.479
hll_enamine120091,Cc1nn(Cc2ccc(Cl)cc2)c2sc(cc12)C(=O)N1CCC2(COC(=O)N2)CC1,-8.479
hll_enamine243714,COc1ccc(cc1n1cnnn1)C(=O)NC1CCCc2ccc(C)cc12,-8.479
hll_enamine224195,CC(C)c1cc(NC(=O)C(=O)NCC2C=CC=NC2=O)n(n1)c1ccccc1,-8.478
hll_enamine159207,CC(NCC1CC(=O)Nc2ccccc12)c1cccc(C#N)c1,-8.478
hll_enamine304021,O=C(NCc1ccccc1)C1(CCN(CC1)S(=O)(=O)c1ccc2OCCOc2c1)c1ccccc1,-8.478
hll_enamine43002,CO[C@@H]1CN(C[C@H]1c1cnn[nH]1)S(=O)(=O)c1ccc2COCc2c1,-8.478
brd4_chemdiv3019,c1(c2nc(cs2)C)c(c2c(cc(c(c2)CC)OCc2c3c(ccc2)cccc3)O)n[nH]c1,-8.478
hll_enamine355835,Fc1cccc(OC2CCN(C2)C(=O)c2cccc(c2)c2ncn[nH]2)c1,-8.478
hll_enamine91554,Cc1noc(n1)C1CCN(CC1)C(=O)NC1CCCc2ccccc12,-8.478
hll_enamine144434,Cc1nnc2-c1cc(c[nH]2)NCc1ccc(F)c2ccccc12,-8.478
hll_enamine230682,Cc1nc(cs1)c1ccc(NC(=O)c2c(C)onc2c2ccccc2)cc1,-8.478
hll_enamine114998,Cc1cccc(c1NC(=O)CCC(=O)O)c1nc2ccccc2nc1O,-8.478
brd_enamine4583,Cc1cc(CNC(=O)c2cc(nc3ccccc23)c2ccncc2)on1,-8.478
hll_enamine328613,Cc1cc(n[nH]1)C1CCCN(C1)C(=O)CC1CCOc2ccccc12,-8.478
hll_enamine378413,Oc1ccc(cn1)C(=O)N1C2CCC1CC(Cc1ccccc1)C2,-8.478
hll_enamine200534,CCc1cc(NC2CCc3nnc(C)n3C2)n2ncnc2n1,-8.478
hll_enamine72549,Cc1cc(sc1c1cccc(Cl)c1)C(=O)N1CCN(CC1)c1ncccn1,-8.478
brd_enamine743,CN(Cc1cnn(C)c1)C(=O)c1cc(nc2ccccc12)c1ccncc1,-8.478
hll_enamine315075,Fc1ccc(cc1)C1=CCN(CC1)C(=O)CN1C(=O)C2CCCCC2C1=O,-8.478
hll_enamine267233,CC(C)(C1CCCC1)c1nc(no1)c1cccnc1n1cccn1,-8.478
brd_enamine1249,O=c1cc([nH][nH]1)C1CCCN(Cc2nc3scc(c4ccccc4)c3c(=O)[nH]2)C1,-8.478
hll_enamine402215,O=C(NC1CCOC2(CCCCC2)C1)c1nccc2ccccc12,-8.478
hll_enamine300344,COC(=O)c1cc(nc2ccccc12)c1ccccc1,-8.478
hll_enamine267238,Clc1cccnc1N1CCC(C1)Nc1nc2CCCCc2cc1C#N,-8.478
hll_enamine382746,Oc1cccc(CCNc2ncnc3cc(F)c(F)cc23)c1,-8.478
hll_enamine20073,Fc1cc(F)c(CC(=O)N2CCCC(C2)C2=NC(=O)N=N2)cc1F,-8.478
hll_enamine348725,CC1COC(CN1C(=O)c1ccc(CN)o1)c1ccccc1Cl,-8.478
hll_enamine146685,O=C(NC1CCOC21CCOCC2)c1ccc2NC(=O)CCCc2c1,-8.478
hll_enamine93775,CC(NC(=O)c1ccn(n1)c1cccc(Cl)c1)c1ccc2NC(=O)CCc2c1,-8.478
hll_enamine217278,Cc1ccc(F)c(OCC(=O)N2Cc3cnnn3Cc3ccccc23)c1,-8.478
hll_enamine124217,O=C(NCC1Cc2ccccc12)c1cccc(Nc2cnccn2)c1,-8.478
hll_enamine185009,COc1ccc(cn1)S(=O)(=O)N1C2CCN(C)CC2c2cc(C)ccc12,-8.478
hll_enamine205868,CC1(NC(=O)NC1=O)c1cccc(NC(=O)c2cnc3ccccc3n2)c1,-8.478
brd_enamine5130,C(Nc1ncnc2ncccc12)C1CCCc2ccccc12,-8.478
hll_enamine241035,COc1ccc(cc1)C1CCCN1C(=O)Nc1cc(Cl)cc2CCOc12,-8.478
hll_enamine141361,Clc1cccc2ccc(NC(=O)C3CCNC(=O)C3)nc12,-8.477
hll_enamine201615,FC(F)(F)c1ccc(cn1)C(=O)Nc1cccnc1n1cccn1,-8.477
hll_enamine206402,NC(=O)[C@@H]1Cc2ccccc2CN1CC1=NC(=O)C2=CC(SC2=N1)c1ccccc1,-8.477
hll_enamine325338,O=C(CSc1ncnc2c3ccccc3oc12)N1CCCc2ccccc12,-8.477
hll_enamine302942,Clc1ccc2OC(Cc2c1)C(=O)Nc1cccc(c1)c1nnc2CCCCCn12,-8.477
hll_enamine36298,C[C@H]1OCCN([C@@H]1c1nc(C)no1)C(=O)c1cccc(c1)c1ncn[nH]1,-8.477
hll_enamine394555,Fc1ccc(Cl)c(c1)C(=O)Nc1ccc(cc1)n1[nH]nnc1=O,-8.477
hll_enamine218736,Cc1nc2c(NC(=O)c3ccc4cnccc4c3)cccc2o1,-8.477
hll_enamine431875,COc1ccc(CN2CCCN(CC2)S(=O)(=O)c2cccc3cc(C)cnc23)cc1,-8.477
CHEMBL3650935,CCc1nn(CCOC)c2c1C(c1ccc(Cl)cc1)N(c1cc(C)c3nnc(C)n3c1)C2=O,-8.477
hll_enamine301772,O=C(Nc1cccc(C#Cc2ccccc2)c1)C1CC(=O)Nc2ccccc12,-8.477
hll_enamine17922,CC(C(=O)N1CCC(F)(CC1)c1ccccc1Cl)c1ncccn1,-8.477
hll_enamine409164,CC1=NN=CC1CNC1CCCOc2c(C)cc(C)cc12,-8.477
hll_enamine18809,O=C(CC1=NN=C2CCCCC12)NC(CN1CCCC1=O)c1ccccc1,-8.477
hll_enamine361736,COc1ccc(Br)c(c1)C(=O)N1CCCC(C1)c1nc(C)no1,-8.477
brd4_chemdiv212,n12c(nnc1c1c(c(n2)C)cccc1)c1cc(S(=O)(=O)N)ccc1OC,-8.477
hll_enamine308527,Cc1ccnn1c1ccc(cc1)C(=O)N1CCC2(CC1)NC(=O)NC2=O,-8.477
hll_enamine410180,Cc1c(cnn1c1ccccc1C)C(=O)N1Cc2ccccc2CC1C(=O)O,-8.477
hll_enamine120250,Cc1ccc(cc1C(=O)O)S(=O)(=O)N1CCCc2cc(ccc12)C(=O)N,-8.477
brd_enamine808,Cc1cc(no1)C(=O)NC(c1cc2ccccc2o1)c1ccccc1,-8.477
hll_enamine169309,Cc1ccc(C)c(Sc2ncccc2C(=O)N2CCN(CC2)c2ncccn2)c1,-8.477
hll_enamine296513,COC1Cc2ccc(NC(=O)N3CCc4ccccc4C3C(C)C)cc2C1,-8.477
hll_enamine103995,O=C(C1CCS(=O)(=O)CC1)N1CCCC1CC1CCCc2ccccc12,-8.477
hll_enamine259749,Fc1ccc(cc1)c1csc2ncnc(NC3CCN(CC3)C(=O)c3ccco3)c12,-8.477
brd_enamine6165,Cc1cnc2c(NCc3ccccc3)nc3ccc(C)cc3n12,-8.477
hll_enamine286749,CN1CCN(C(=O)c2ccn(n2)c2ccccc2Cl)c2ccccc12,-8.477
hll_enamine252803,O=C(NC1=CN=NC1c1ccccc1)c1cccc(OCC2CCCO2)c1,-8.477
brd4_chemdiv4354,c1(c(=O)c2c(n(c1)Cc1cc(F)ccc1)c(OC)ccc2)C#N,-8.477
hll_enamine366338,O=C(CSc1nc(nc2CCCCc12)c1ccccc1)N1CCOCC1,-8.477
brd_enamine14794,Cc1n[nH]c(C)c1NC(=O)C1=NN(C(=O)CC1)c1cc(C)ccc1C,-8.477
hll_enamine18283,Cn1cncc1CCC(=O)N1Cc2ccccc2CC1c1ccccc1,-8.477
hll_enamine339709,OC(=O)CCC1CCN(CC1)S(=O)(=O)c1cccc2ccccc12,-8.476
brd4_chemdiv839,c1(c2c(oc(=O)c1)cc(OCc1cc(C(F)(F)F)ccc1)cc2)c1ccc(cc1)OC,-8.476
hll_enamine97661,CCc1nnc(NC(=O)c2ccc(=O)n(n2)c2ccc(F)cc2)s1,-8.476
hll_enamine134227,O=C(N1CCOc2ncccc12)c1cc(on1)c1ccccc1,-8.476
hll_enamine287509,FC(F)(F)c1cccc(c1)C1CCCC1NCC(=O)N1CCNC(=O)C1,-8.476
hll_enamine189635,Cc1noc(C)c1CC(=O)Nc1cccc(c1)C(=O)Nc1cccc(OC(F)F)c1,-8.476
hll_enamine204680,Cc1ccc(C)c(NC(=O)C(Sc2nnc3ccccn23)c2ccccc2)c1,-8.476
hll_enamine321582,Cc1cc(C)c(NC(=O)CNC(=O)c2ccc3SCC(=O)Nc3c2)c(C)c1,-8.476
