Name,SMILES,Affinity
ab_enamine8885,NS(=O)(=O)c1cc(co1)C(=O)N1CCc2c(C1)nnn2c1ccccc1,-7.93
ab_enamine23372,[O-][N+](=O)c1ccccc1CNC(=O)CNC(=O)Cc1cccc2ccccc12,-7.928
ab_enamine4662,Cc1nnc2ccc(cn12)C(=O)N1CC(C1)S(=O)(=O)Nc1ccccc1,-7.928
ab_enamine11231,Cc1ccc(cc1)c1nnc(CCC(=O)NCc2cccc(NS(=O)(=O)N)c2)o1,-7.927
ab_enamine12440,COc1ccccc1NC(=O)Nc1ccc(cc1)S(=O)(=O)NC(=O)C,-7.927
ab_enamine27438,NC(=O)c1cc(cnc1NCc1ccc(cc1Cl)n1cnc2ccccc12)[N+](=O)[O-],-7.927
ab_enamine28715,CCOC(=O)c1c(C)c2ccccc2nc1CSc1nnnn1c1cccc(F)c1,-7.927
ab_enamine27337,COC(=O)c1cc(CN(C)C(=O)c2cc(ccc2Oc2ccccc2)[N+](=O)[O-])oc1C,-7.927
ab_enamine15117,CS(=O)(=O)Nc1nnc(NC(=O)c2cc3c(F)cccc3s2)s1,-7.927
ab_enamine23748,Cc1nn(c(C)c1Nc1ncc([N+](=O)[O-])c(NC2CC2)n1)c1ccccc1,-7.926
ab_enamine21518,[O-][N+](=O)c1ccccc1NC(=O)CNC(=O)Cc1ccc(F)c(F)c1,-7.926
ab_enamine9355,CC(C1CC1)n1nc(cc1C)C(=O)NS(=O)(=O)C1CCCOC1,-7.925
ab_enamine27352,CC(C)C(NC(=O)COc1ccc([N+](=O)[O-])c(C)c1)c1ccc2OCCOc2c1,-7.924
ab_enamine25380,Cc1nc2ccccc2c(C)c1C(=O)OCC(=O)NCc1ccc2OCOc2c1,-7.924
ab_enamine12366,CC(=O)c1ccc(cc1)S(=O)(=O)NCC(=O)N1CCC(CC1)C(=O)Nc1ccc2OCOc2c1,-7.923
ab_enamine23806,COc1ccc2cc(C(=O)OCc3cc(=O)oc4cc(NC(=O)C)ccc34)c(C)nc2c1,-7.923
ab_enamine23993,CS(=O)(=O)c1ccc(cc1[N+](=O)[O-])C(=O)OCc1cc2OCOc2c(Cl)c1,-7.923
ab_enamine22107,[O-][N+](=O)c1cc2OCCOc2cc1NC(=O)C1=NN(C(=O)CC1)c1ccccc1,-7.923
ab_enamine11816,Cc1cc(C)n(n1)c1cccc(NS(=O)(=O)c2cn[nH]c2)c1,-7.923
ab_enamine24997,Cc1ccc(cc1[N+](=O)[O-])S(=O)(=O)Nc1ccc(cc1)C(=O)N1CCCC1c1ccncc1,-7.922
ab_enamine19251,Nc1nccc(n1)C1CCCN(C1)S(=O)(=O)c1cc(F)cc(c1)[N+](=O)[O-],-7.922
ab_enamine28513,Cc1cc(F)c2N(CC(=O)Nc3cc(ccc3C)[N+](=O)[O-])CCCc2c1,-7.922
ab_enamine11804,Cc1nc(C)c(s1)S(=O)(=O)NC(=O)c1noc2CCCCc12,-7.921
ab_enamine12357,Oc1c(cccc1[N+](=O)[O-])C(=O)Nc1nc2CCCC(=O)c2s1,-7.921
ab_enamine23870,[O-][N+](=O)c1ccc(COC(=O)c2cccc(c2)n2cnnn2)cc1,-7.921
ab_enamine23209,NC(=O)c1coc(c1)c1csc(n1)c1ccccc1[N+](=O)[O-],-7.92
ab_enamine22239,[O-][N+](=O)c1cc(cc(c1)C(F)(F)F)C(=O)N[C@@H]1CCO[C@H]1c1ccncc1,-7.92
ab_enamine27067,CCOC(=O)c1c(C)c2ccccc2nc1COC(=O)c1ccc2NC(=O)COc2c1,-7.92
ab_enamine25099,CC1CN(CC(O1)c1ccccc1)S(=O)(=O)c1ccc(cc1)[N+](=O)[O-],-7.919
ab_enamine10432,Cc1nnc2CCC(Cn12)NS(=O)(=O)c1cc2OCOc2cc1C,-7.919
ab_enamine22764,Cc1c(CC(=O)N2CC(=O)Nc3c(F)cccc23)cccc1[N+](=O)[O-],-7.918
ab_enamine1358,CC(=O)N1CCCc2ccc(cc12)S(=O)(=O)Nc1ccc(F)cc1C(=O)O,-7.917
ab_enamine24276,Cc1cccc(C(=O)N2CCCC(C2)C(=O)Nc2ccccn2)c1[N+](=O)[O-],-7.916
ab_enamine10557,CNS(=O)(=O)c1ccc(o1)C(=O)NC1CCOc2ccccc12,-7.916
ab_enamine13568,O=C(CC1CC2CCC1O2)NS(=O)(=O)c1ccc2CCCC(=O)c2c1,-7.915
ab_enamine15757,Fc1ccc(NS(=O)(=O)c2cccc3nonc23)c(C#N)c1,-7.915
ab_enamine17796,[O-][N+](=O)c1ccc(cn1)N1CCN(CC1)C(=O)Cn1cnc2ccccc2c1=O,-7.915
ab_enamine24011,Cc1cc(NC(=O)c2n[nH]c(C)c2[N+](=O)[O-])n(n1)c1ccc(C)cc1,-7.915
ab_enamine27103,[O-][N+](=O)c1ccc(NC(C(=O)Nc2ccccc2)c2ccccc2)nc1,-7.914
ab_enamine11620,CCN(CC(=O)Nc1cccc(c1)S(=O)(=O)N)Cc1nc2ccccc2c(=O)[nH]1,-7.914
ab_enamine25332,[O-][N+](=O)c1ccc(NC(=O)C2CCN(CC2)C(=O)c2ccc(F)cc2F)cc1,-7.914
ab_enamine23401,[O-][N+](=O)c1ccccc1OCC(=O)N1CCOC(C1)c1ccc(F)cc1,-7.913
ab_enamine23082,Cc1cc(C)n(CC2CCN(CC2)S(=O)(=O)c2ccc([N+](=O)[O-])c(C)c2)n1,-7.913
ab_enamine17548,Oc1ccc(cc1CNC(=O)C(=O)Nc1cccc2cnccc12)[N+](=O)[O-],-7.912
ab_enamine23331,COC(=O)c1ccc2c(=O)[nH]c(nc2c1)c1cccc(c1)[N+](=O)[O-],-7.911
ab_enamine10040,O=C(NS(=O)(=O)N1CCc2ccccc12)c1cccc2cn[nH]c12,-7.911
ab_enamine23021,Cc1cccc(C)c1NC(=O)CN1CCN(CC1)C(=O)CCn1ncc2ccc(cc12)[N+](=O)[O-],-7.909
ab_enamine25206,[O-][N+](=O)c1ccc(cc1)n1ccc(n1)C(=O)NC1CCOc2ccccc12,-7.909
ab_enamine22485,Cc1nc2ccccc2c(C)c1C(=O)OCCN1C(=O)NC(C)(C)C1=O,-7.908
ab_enamine20961,O=C(C1CC1)N1CCCC(C1)c1nc(no1)c1cccc(c1)N1CCC1=O,-7.908
ab_enamine27218,Cc1c(cc(C#N)cc1[N+](=O)[O-])N1CCN(Cc2cccc3cccnc23)CC1,-7.908
ab_enamine17590,Nc1nc(NCC2=Nc3ccccc3CN2)ncc1[N+](=O)[O-],-7.907
ab_enamine13998,Cc1noc2ncc(cc12)S(=O)(=O)NC1CC(=O)c2ccccc12,-7.907
ab_enamine8752,CC(C)C(NC(=O)c1ccc(C)cc1)C(=O)NS(=O)(=O)C,-7.906
ab_enamine20849,[O-][N+](=O)c1ccc(C(=O)NC2CCN(C2=O)c2ccccc2)c(F)c1,-7.906
ab_enamine22315,CCN(Cc1cccc(c1)[N+](=O)[O-])C(=O)c1ccc(o1)S(=O)(=O)N1CCCCC1,-7.905
ab_enamine8414,O=C1NC(=O)C2(CCCC2CNS(=O)(=O)c2cccc3cnccc23)N1,-7.904
ab_enamine9814,O=C(CCc1nnc(o1)c1ccccc1)NS(=O)(=O)N1CCc2ccccc12,-7.903
ab_enamine27932,COC(=O)c1c(C)c2ccccc2nc1COC(=O)c1ccc2nc(C)c(C)nc2c1,-7.903
ab_enamine14167,Fc1ccc(C(=O)NCCC(=O)NS(=O)(=O)c2cccc(C#N)c2)c(F)c1,-7.902
ab_enamine12734,CCn1c(SCc2cc(O)n3ncc(C#N)c3n2)nc2cc(ccc12)S(=O)(=O)N,-7.902
ab_enamine21960,CCS(=O)(=O)c1ccc2oc(COc3nc(C)cc(C)c3[N+](=O)[O-])nc2c1,-7.901
ab_enamine24363,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)Nc1ccc(Oc2ccccc2)nc1,-7.9
ab_enamine3216,OC(=O)c1cccc(NC(=O)c2cc3cc(ccc3oc2=O)[N+](=O)[O-])c1,-7.9
ab_enamine24955,COc1cc(ccc1Oc1ccc(nn1)C(F)(F)F)[N+](=O)[O-],-7.9
ab_enamine20206,COc1ccc(cc1[N+](=O)[O-])S(=O)(=O)NC(C(C)c1ccccc1)C(=O)N,-7.9
ab_enamine21857,[O-][N+](=O)c1ccccc1n1ccc(n1)C(=O)Nc1ccnc2ccnn12,-7.899
ab_enamine16713,O=C(CCNC(=O)c1ccccc1)Nc1ccc(cc1)S(=O)(=O)Nc1ncccn1,-7.899
ab_enamine8753,NC(=O)c1cc(CNS(=O)(=O)c2ccc(F)c(F)c2)on1,-7.898
ab_enamine16283,O=C(C1CCCC1)N1CC(C1)S(=O)(=O)NC1Cc2ccccc2NC1=O,-7.898
ab_enamine26267,COC(=O)c1cccc(COC(=O)c2cc3ccccc3[nH]c2=O)c1,-7.896
ab_enamine11180,CCc1nc(NS(=O)(=O)c2cc3CC(=O)N4CCCc(c2)c34)no1,-7.895
ab_enamine27166,Cc1nc2ccccc2c(C)c1C(=O)OCN1C(=O)c2ccccc2C1=O,-7.895
ab_enamine14874,CNS(=O)(=O)c1ccc(CNC(=O)Nc2cc(C)on2)cc1,-7.895
ab_enamine16123,Cc1cc(C)nc(NS(=O)(=O)c2ccc(NC(=O)CCN3C(=O)C4CCCCC4C3=O)cc2)n1,-7.894
ab_enamine28192,O=C(Nc1ccc(OC2CC(=O)N2)cc1)c1csc(n1)c1cccc2ccccc12,-7.894
ab_enamine26730,CCOC(=O)c1cc(cc(c1)[N+](=O)[O-])C(=O)Nc1c2COCCc2nc2ccccc12,-7.894
ab_enamine6307,O=S1(=O)NC(=Nc2ccccc12)CN1CCO[C@@H]2COCC[C@H]12,-7.893
ab_enamine14527,O=C(CNS(=O)(=O)c1ccc2OCCCOc2c1)NC1CCOc2ccccc12,-7.892
ab_enamine17190,Cc1ccc(c(c1)[N+](=O)[O-])S(=O)(=O)NCc1nnc2CCCCn12,-7.892
ab_enamine28395,CC1CCC(CC1)N(C)C(=O)COC(=O)c1cc2ccccc2nc1N1CCCC1,-7.892
ab_enamine17872,FC(F)(F)COC(=O)NCCC(=O)N1CCC(CC1)n1c(=O)[nH]c2ccccc12,-7.891
ab_enamine27315,NC(=O)C(Cc1ccc(Cl)cc1)OC(=O)c1ccn(n1)c1ccccc1[N+](=O)[O-],-7.891
ab_enamine28554,NC(=O)c1ccc(Nc2ccc(nc2)N2CCc3sccc3C2)c(c1)[N+](=O)[O-],-7.891
ab_enamine20541,CC(=O)N1CCN(CC1)c1ccc(cc1[N+](=O)[O-])C(=O)Nc1cccc(c1)n1c(C)c[nH]c1=O,-7.891
ab_enamine26650,Cc1ccc(cc1C(=O)Nc1cnc2ccccc2n1)[N+](=O)[O-],-7.89
ab_enamine23685,CC(NC(=O)c1ccc([N+](=O)[O-])c(O)c1)c1cnn(c1C)c1cccc(c1)C(F)(F)F,-7.89
ab_enamine24811,[O-][N+](=O)c1ccc(nc1)C(=O)Nc1cccc(NC(=O)c2ccc3OCOc3c2)c1,-7.889
ab_enamine21539,CC1(C)C(NC1=O)C1CCN(CC1)C(=O)C1=NN=C2CC=C(Cl)C=C12,-7.889
ab_enamine15955,CC(NS(=O)(=O)c1ccc2OCCCOc2c1)C(=O)NCc1ccc(cc1)N1CCCC1=O,-7.889
ab_enamine9028,CNS(=O)(=O)C1CCN(CC1)C(=O)c1cc2cc(F)ccc2[nH]1,-7.889
ab_enamine9561,CS(=O)(=O)NCC1CCCCN1C(=O)Nc1ccc2OCCCOc2c1,-7.888
ab_enamine23606,[O-][N+](=O)c1ccc(NC(=O)Cn2cnc3sccc3c2=O)c(c1)C(F)(F)F,-7.888
ab_enamine7491,Cc1cc(C)n2ncc(c3noc(CNS(=O)(=O)C)n3)c2n1,-7.888
ab_enamine19383,O=C(NC1CN(C1=O)c1ccccc1)c1ccc(Cn2ccnc2)cc1,-7.888
ab_enamine26082,CCc1cccc2c(c[nH]c12)C1CCN(CC1)C(=O)C1CCCN(C1)C(=O)OC,-7.888
ab_enamine18054,[O-][N+](=O)c1c[nH]nc1C(=O)N1CCN(CC1)C(C#N)c1ccccc1,-7.888
ab_enamine15303,O=C(CNS(=O)(=O)c1cccnc1)N1CCCCC1c1nc2ccccc2[nH]1,-7.887
ab_enamine17706,[O-][N+](=O)c1ccc2[nH]c(CNC3CCN(CC3)c3nccs3)nc2c1,-7.887
ab_enamine2673,Cc1nonc1NS(=O)(=O)c1ccc(cc1)S(=O)(=O)N1CC(C)(C1)C#N,-7.887
ab_enamine9921,CS(=O)(=O)Nc1cccc(NC(=O)C2CCCN(C2)C(=O)c2ccco2)c1,-7.887
ab_enamine13327,CC(=CC(=O)NS(=O)(=O)Cc1ccccc1C#N)c1ccncc1,-7.886
ab_enamine7329,COc1ccc(NC(=O)[C@H](C)NC(=O)c2ccco2)cc1S(=O)(=O)N,-7.885
ab_enamine16120,Fc1cc(F)cc(c1)S(=O)(=O)Nc1cccc(c1)N1C(=O)CNC1=O,-7.883
ab_enamine11412,O=C(NCc1nnc2CCCn12)c1cccc(c1)S(=O)(=O)NCc1ccc2OCOc2c1,-7.883
ab_enamine7238,NC(=O)c1oc2ccccc2c1NS(=O)(=O)c1ccc2OCCCOc2c1,-7.883
ab_enamine8160,NS(=O)(=O)c1ccc(o1)C(=O)NC1COc2ccccc12,-7.883
ab_enamine17944,[O-][N+](=O)c1ccc(cc1)S(=O)(=O)N1CCN(CC1)C(=O)C1CCN(CC1)c1ncccn1,-7.882
ab_enamine17075,Cc1noc(n1)[C@@H]1CC[C@H](CNS(=O)(=O)c2ccc3[nH]c(=O)[nH]c3c2)O1,-7.882
ab_enamine23253,Cc1cc(ncn1)N1CC(C1)OC(=O)Nc1cccc(F)c1,-7.881
ab_enamine24043,Cc1c(oc2CCCC(=O)c12)C(=O)Nc1ccc(F)cc1[N+](=O)[O-],-7.881
ab_enamine12564,CC1(CCC(F)(F)CC1)C(=O)NS(=O)(=O)c1cccc(c1)S(=O)(=O)C,-7.881
ab_enamine28817,Clc1nc2ccccc2cc1C(=O)Oc1ccc(C=C(C#N)c2nc3ccccc3[nH]2)cc1,-7.88
ab_enamine3419,FC(F)(F)CCS(=O)(=O)NC(=O)CCn1c(=O)[nH]c(=O)c2ccccc12,-7.88
ab_enamine8362,COc1ccc2nc(ccc2c1)C(=O)N1CCC(CC1)NS(=O)(=O)C,-7.88
ab_enamine20632,CN(Cn1cc(cn1)[N+](=O)[O-])C1CCN(C1=O)c1ccccc1Cl,-7.879
ab_enamine12907,Cc1cc(ccc1CNC(=O)c1ccn2ccnc2c1)S(=O)(=O)N,-7.879
ab_enamine24958,CC1(Nc2ccccc2-c2nnnn12)c1cccc(c1)[N+](=O)[O-],-7.879
ab_enamine16053,Cc1ncc(cc1CNC(=O)N1CCCC(C1)c1ccccc1)S(=O)(=O)N,-7.879
ab_enamine27571,[O-][N+](=O)c1cc2CCC(=O)Nc2cc1NC1CC1c1c(F)cccc1F,-7.879
ab_enamine21036,COc1cc([N+](=O)[O-])c(cc1SC)C(=O)NCC(=O)Nc1ccc2c[nH]nc2c1,-7.878
ab_enamine5065,Cc1cc(ccc1OCC(=O)O)S(=O)(=O)Nc1cccc2ccccc12,-7.878
ab_enamine9591,Cc1ccc2cc([nH]c2c1)C(=O)N1CCC(CC1)NS(=O)(=O)C,-7.877
ab_enamine17031,O=c1n(CCS(=O)(=O)NCc2ccc3OCOc3c2)cnc2ccccc12,-7.877
ab_enamine26843,COc1ccccc1C1C(Oc2cccc(C#N)c2)C(=O)N1Cc1cccc(c1)N1CCCC1=O,-7.876
ab_enamine12363,Cc1[nH]c2ccc(cc2c1C)C(=O)N1CCC(CC1)NS(=O)(=O)C,-7.875
ab_enamine1816,Cc1cc(cc(C(=O)O)c1C)S(=O)(=O)Nc1cccc(c1)c1nnc[nH]1,-7.874
ab_enamine18011,[O-][N+](=O)c1c(Nc2ccc3[nH]ncc3c2)nc2ccccn2c1=O,-7.874
ab_enamine3322,NS(=O)(=O)c1cnn(CC(=O)N2CCC(CC2)c2ncc3CCCCn23)c1,-7.873
ab_enamine18520,C[C@@H]1CN(CCN1C(=O)c1cc(C)cc(c1)[N+](=O)[O-])C1CCOCC1,-7.873
ab_enamine26638,CC(C(=O)Nc1ccccc1[N+](=O)[O-])n1nnc2ccccc2c1=O,-7.872
ab_enamine10769,CCS(=O)(=O)Nc1cccc(c1)C(=O)Nc1nnc2ccccn12,-7.872
ab_enamine26567,[O-][N+](=O)c1ccccc1S(=O)(=O)N1CCCCC1c1ncc([nH]1)c1cccc(F)c1,-7.872
ab_enamine23001,[O-][N+](=O)c1ccc(cc1)C(=O)N1CCN(CC1)C1CCCC=C1,-7.871
ab_enamine6615,NS(=O)(=O)c1ccc(cn1)C(=O)N1CCC(Cn2cccn2)CC1,-7.87
ab_enamine22431,CC(C(=O)Nc1cc(Cl)cc([N+](=O)[O-])c1O)c1cccc(F)c1,-7.87
ab_enamine22274,Cc1cc(C)n(n1)c1ccccc1NS(=O)(=O)c1ccc(cc1)[N+](=O)[O-],-7.87
ab_enamine26516,[O-][N+](=O)c1cc(ccc1NC1CCc2ccccc12)C(=O)N1CCOCC1,-7.869
ab_enamine17808,CCCc1[nH]nc(C(=O)Nc2cccc(CN3CCC(O)C3)c2)c1[N+](=O)[O-],-7.868
ab_enamine25641,[O-][N+](=O)c1ccc(COC(=O)C2CN(C(=O)C2)c2cccc(Cl)c2)cc1,-7.868
ab_enamine23644,Cc1cc(NS(=O)(=O)c2cc(C#N)ccc2C)c2cc(ccc2n1)[N+](=O)[O-],-7.868
ab_enamine22156,CC1OCCC21CN(CC(C)O2)c1nnc(c2cccc(c2)[N+](=O)[O-])n1C,-7.868
ab_enamine26119,Cc1nc2cc(F)cc(C(=O)Nc3cccc([N+](=O)[O-])c3C)c2nc1C,-7.867
ab_enamine17918,CN1CCN(C(C1)c1ccccc1)C(=O)CN1C(=O)COc2ccc(cc12)[N+](=O)[O-],-7.867
ab_enamine14127,CS(=O)(=O)NC(=O)c1nn(c2CCCc12)c1ccc(F)cc1,-7.867
ab_enamine12361,Cc1cc(F)c(cc1F)S(=O)(=O)Nc1nncn1c1cccnc1,-7.866
ab_enamine21822,CN(Cc1ccccc1[N+](=O)[O-])C1CCCN(C1=O)c1ccn(C)n1,-7.866
ab_enamine9263,Cc1oc(nc1C(=O)N1CCC(C1)NS(=O)(=O)C)c1ccccc1,-7.866
ab_enamine26461,C[C@H]1CNC(=O)C(Cc2ccccc2)C/C=C/COc2ccccc2C(=O)N1,-7.866
ab_enamine26172,Cc1nc2ccccc2c(C)c1C(=O)OCC(=O)Nc1ccc2OCCCOc2c1,-7.866
ab_enamine28559,Cc1ccc(OC2C(N(C3CCN(CC3)C(=O)c3ccco3)C2=O)c2ccc(Cl)s2)c(C)c1,-7.865
ab_enamine20217,COc1ccc(cc1NC(=O)C(=O)NC1CC(C)N(Cc2ccccc2)C1)[N+](=O)[O-],-7.865
ab_enamine28812,COc1cc(C=C(C#N)c2nc3ccccc3[nH]2)ccc1OC(=O)c1cc2ccccc2nc1Cl,-7.864
ab_enamine23280,Cn1nnc2cc(COC(=O)COc3ccc(cc3)[N+](=O)[O-])ccc12,-7.864
ab_enamine13930,NS(=O)(=O)c1ccccc1N1CCN(CC1)C(=O)Cc1ccoc1,-7.864
ab_enamine20324,[O-][N+](=O)c1cn(Cc2ncc(o2)c2cccc(F)c2)ccc1=O,-7.864
ab_enamine26470,CC1COC(CN1c1ncc(cn1)[N+](=O)[O-])c1cccc(Cl)c1,-7.864
ab_enamine6317,NS(=O)(=O)c1ccc(CCNC(=O)NCc2nnc3CCCCCn23)cc1,-7.864
ab_enamine11178,COc1cc(=O)c(nn1c1ccc(F)cc1)C(=O)N1CCN(CC1)S(=O)(=O)N,-7.863
ab_enamine18118,O=C(CN1CCN(CC1)C(=O)Oc1ccccc1)N(C1CCS(=O)(=O)C1)C1CCCCC1,-7.863
ab_enamine25034,[O-][N+](=O)c1cc(NCc2nnc(o2)c2ccccc2F)ccc1Cl,-7.863
ab_enamine27732,CCn1c(NC(=O)c2ccc(cc2C)[N+](=O)[O-])nc2cc(C#N)ccc12,-7.862
ab_enamine13662,Cc1ccc(C(=O)Nc2cccc(c2)S(=O)(=O)N)c(C)n1,-7.862
ab_enamine18049,[O-][N+](=O)c1cc(F)cc(c1)S(=O)(=O)Nc1cccc2cn[nH]c12,-7.862
ab_enamine2867,[O-][N+](=O)c1cccc2C(=O)N(CCC(=O)NC3CCC(=O)NC3=O)C(=O)c12,-7.862
ab_enamine5901,CC(=O)c1ccc(cc1)S(=O)(=O)NC(=O)c1ccc(C#N)[nH]1,-7.862
ab_enamine14101,NS(=O)(=O)c1ccc(cn1)C(=O)NCc1cc(on1)c1ccccc1,-7.862
ab_enamine27437,CN(Cc1ncc(o1)c1ccc(Cl)cc1)Cc1ccccc1[N+](=O)[O-],-7.861
ab_enamine23480,[O-][N+](=O)c1cnn(Cc2cn(nn2)c2ccc(F)c(Cl)c2)c1,-7.861
ab_enamine21108,COC(=O)N1CCC(CC1)NC(=O)c1ccc(o1)c1nc2ccccc2s1,-7.861
ab_enamine26370,CCOc1cccc2C=C(COc12)C(=O)Nc1ccc(F)c(c1)[N+](=O)[O-],-7.861
ab_enamine23007,CC(OC(=O)c1cc2ccc(F)cc2nc1C)C(=O)Nc1ccc(cc1)S(=O)(=O)N,-7.86
ab_enamine13713,CS(=O)(=O)Nc1ccc(NC(=O)CCn2c(=O)oc3ccccc23)cc1,-7.859
ab_enamine15386,COc1cc(NS(=O)(=O)c2ccc3OCC(=O)Nc3c2)ccc1NC(=O)c1cccnc1,-7.859
ab_enamine22916,CC(N1C(=O)c2cccc([N+](=O)[O-])c2C1=O)C(=O)NCCOc1ccccc1C,-7.858
ab_enamine10613,CCn1cc(NC(=O)N2CCCC(C2)S(=O)(=O)Nc2ccccc2)ccc1=O,-7.858
ab_enamine18932,OCC1N(CCc2ccccc12)C(=O)Nc1ccc(cc1)N1CCC1=O,-7.858
ab_enamine11279,CS(=O)(=O)NC1CCN(CC1)C(=O)c1occc1c1ccccc1,-7.857
ab_enamine28758,COC(=O)c1c(C)c2ccccc2nc1CSc1nnc(o1)c1ccc(OC(F)F)cc1,-7.855
ab_enamine19158,[O-][N+](=O)c1cnn(c1)c1ccc2nnc(n2n1)C(F)(F)F,-7.854
ab_enamine28252,[O-][N+](=O)c1ccc(OC(F)F)c(c1)C(=O)Nc1ccc2nc(oc2c1)c1ccccn1,-7.854
ab_enamine17092,Cc1cccc(NS(=O)(=O)c2cccc(c2)c2nnco2)c1C#N,-7.853
ab_enamine8191,CCc1cc(=O)[nH]c(n1)c1cccc(NS(=O)(=O)c2cn[nH]c2)c1,-7.853
ab_enamine15504,O=C1Nc2ccncc2CC1NS(=O)(=O)[C@@H]1C[C@H]1c1ccccc1,-7.853
ab_enamine25672,[O-][N+](=O)c1cc2OCCOc2cc1C1NC(=O)c2cc(Cl)ccc2N1,-7.853
ab_enamine4968,Nc1nncn1NC(=O)c1ccccc1NS(=O)(=O)c1ccc(F)cc1,-7.853
ab_enamine16606,[O-][N+](=O)c1cccc(c1)S(=O)(=O)N1CCN(CC1)C(=O)Cn1c(=O)oc2ccccc12,-7.851
ab_enamine26474,CC(C)(C)c1ccc(OC2C(N(C3CCN(CC3)C(=O)c3ccco3)C2=O)c2cscn2)cc1,-7.851
ab_enamine12094,O=S(=O)(NCc1nnc2ccccn12)c1cccc2cccnc12,-7.85
ab_enamine12369,CS(=O)(=O)Nc1cccc(c1)C(=O)OCC(=O)NCC1COc2ccccc2O1,-7.85
ab_enamine18647,CCOC(=O)N1CCC(CC1)S(=O)(=O)N1CCC2(C1)Oc1ccccc1O2,-7.849
ab_enamine24984,Cc1nc2cc(F)ccc2cc1C(=O)OCc1ccc(cc1[N+](=O)[O-])C(=O)N,-7.848
ab_enamine28232,COC(=O)c1c(C)c2ccccc2nc1COC(=O)c1cc(ccc1N1CCOCC1)[N+](=O)[O-],-7.848
ab_enamine11780,C[C@@H](O)CNc1cccc(n1)S(=O)(=O)NCc1ccccn1,-7.848
ab_enamine28596,CCOC(=O)c1c(C)c2ccccc2nc1CSc1nnnn1c1ccc(OC)cc1,-7.848
ab_enamine24106,[O-][N+](=O)c1cc(ccc1N1CCOCC1)C(=O)Nc1cccnc1N1CCSCC1,-7.847
ab_enamine12755,[O-][N+](=O)c1ccc(NS(=O)(=O)c2ccc3C(=O)NC(=O)c3c2)cc1,-7.846
ab_enamine6336,O=C(NCc1cccnc1)c1cc(c[nH]1)S(=O)(=O)NCc1cccnc1,-7.846
ab_enamine23946,Cc1[nH]nc(C(=O)Nc2cc(CCc3ccccc3)n[nH]2)c1[N+](=O)[O-],-7.846
ab_enamine19731,[O-][N+](=O)c1ccc(cc1)c1nnc(COC(=O)COc2ccc3NC(=O)CCc3c2)o1,-7.845
ab_enamine27793,[O-][N+](=O)c1cccc2CN(CCc12)c1nc2cc(F)ccc2o1,-7.845
ab_enamine13634,CC1Cc2cc(cc(Cl)c2O1)S(=O)(=O)NC(=O)c1cocn1,-7.845
ab_enamine26934,COc1ccc(Oc2ccc(cc2[N+](=O)[O-])S(=O)(=O)NC2CCC(C)CC2)cn1,-7.844
ab_enamine25405,Cc1ccc2nc(C)c(cc2c1)C(=O)OCCOc1ccc(cc1)S(=O)(=O)N,-7.844
ab_enamine6565,O=C(Nc1nnc[nH]1)c1cccc(c1)S(=O)(=O)NC1CC1,-7.843
ab_enamine3354,Cc1c(NS(=O)(=O)c2ccc(C(=O)O)c(c2)C(F)(F)F)cnn1c1ccccc1,-7.842
ab_enamine27759,COc1ccc(cc1C(=O)OCc1nc2cc(ccc2n1C)C(F)(F)F)[N+](=O)[O-],-7.842
ab_enamine26127,O=C(Nc1ccc(cc1)N1CCC1=O)c1ccc(o1)c1nc2ccccc2s1,-7.842
ab_enamine14476,NS(=O)(=O)c1cnc(NCc2ncc([nH]2)c2ccccc2)s1,-7.842
ab_enamine3063,COc1ccc(cc1)S(=O)(=O)Nc1ccc2oc(C)c(C(=O)O)c2c1,-7.841
ab_enamine4669,NS(=O)(=O)CCN1CCN(CC1)C(=O)c1cc2ccccc2[nH]1,-7.841
ab_enamine17861,Oc1ccc([N+](=O)[O-])c(c1)C(=O)N1CCC(CC1)C(=O)Nc1ccc2OCOc2c1,-7.841
ab_enamine28284,Cc1nc2cc(F)ccc2cc1C(=O)OCc1noc(n1)c1ccsc1,-7.84
ab_enamine14877,NS(=O)(=O)c1cc(NC(=O)CCc2nnc(o2)c2ccc(Cl)cc2)ccc1O,-7.84
ab_enamine21040,[O-][N+](=O)c1ccccc1S(=O)(=O)N1CCC(=CC1)c1cncc(F)c1,-7.84
ab_enamine17149,Fc1cccc(C2CC2C(=O)NS(=O)(=O)c2cccnc2)c1F,-7.84
ab_enamine5007,Cc1ccc(cc1Cl)S(=O)(=O)Nc1cc(cc2cccnc12)C(=O)O,-7.839
ab_enamine18401,[O-][N+](=O)c1cccnc1N1CCCC(C1)c1n[nH]cc1C(=O)N1CCOCC1,-7.839
ab_enamine28436,CNS(=O)(=O)c1ccc(Nc2ccc3CCCc3c2)c(c1)[N+](=O)[O-],-7.839
ab_enamine12739,FC(F)(F)c1ccc(Cl)c(c1)S(=O)(=O)Nc1nnc[nH]1,-7.839
ab_enamine28189,COc1ccc(cc1OC)c1csc(NC(=O)CCNc2ccccc2[N+](=O)[O-])n1,-7.839
ab_enamine8291,NS(=O)(=O)Cc1ccc(CNC(=O)CCn2cnc3ccccc3c2=O)cc1,-7.837
ab_enamine23783,CC(NC(=O)c1cccc(c1)[N+](=O)[O-])C(=O)Nc1cc(C)nn1C1CC2CCC1C2,-7.837
